cell_name,cell_type,x,y
FILLER_143_413,FILLERxp5_ASAP7_75t_R,23310,39618
FILLER_143_464,FILLER_ASAP7_75t_R,26064,39618
FILLER_143_493,FILLER_ASAP7_75t_R,27630,39618
FILLER_143_507,FILLER_ASAP7_75t_R,28386,39618
FILLER_143_515,FILLER_ASAP7_75t_R,28818,39618
FILLER_143_517,FILLERxp5_ASAP7_75t_R,28926,39618
FILLER_143_551,FILLERxp5_ASAP7_75t_R,30762,39618
FILLER_143_572,DECAPx1_ASAP7_75t_R,31896,39618
FILLER_143_576,FILLERxp5_ASAP7_75t_R,32112,39618
FILLER_143_583,DECAPx1_ASAP7_75t_R,32490,39618
FILLER_143_593,DECAPx2_ASAP7_75t_R,33030,39618
FILLER_143_599,FILLERxp5_ASAP7_75t_R,33354,39618
FILLER_143_621,DECAPx6_ASAP7_75t_R,34542,39618
FILLER_143_658,DECAPx2_ASAP7_75t_R,36540,39618
FILLER_143_664,FILLER_ASAP7_75t_R,36864,39618
FILLER_143_666,FILLERxp5_ASAP7_75t_R,36972,39618
FILLER_143_673,FILLER_ASAP7_75t_R,37350,39618
FILLER_143_681,DECAPx1_ASAP7_75t_R,37782,39618
FILLER_143_685,FILLERxp5_ASAP7_75t_R,37998,39618
FILLER_143_698,DECAPx1_ASAP7_75t_R,38700,39618
FILLER_143_702,FILLERxp5_ASAP7_75t_R,38916,39618
FILLER_143_709,DECAPx4_ASAP7_75t_R,39294,39618
FILLER_143_719,FILLER_ASAP7_75t_R,39834,39618
FILLER_143_721,FILLERxp5_ASAP7_75t_R,39942,39618
FILLER_143_728,DECAPx2_ASAP7_75t_R,40320,39618
FILLER_143_734,FILLER_ASAP7_75t_R,40644,39618
FILLER_143_742,FILLERxp5_ASAP7_75t_R,41076,39618
FILLER_143_775,FILLER_ASAP7_75t_R,42858,39618
FILLER_143_783,FILLERxp5_ASAP7_75t_R,43290,39618
FILLER_143_804,DECAPx1_ASAP7_75t_R,44424,39618
FILLER_143_808,FILLERxp5_ASAP7_75t_R,44640,39618
FILLER_144_2,DECAPx10_ASAP7_75t_R,1116,39888
FILLER_144_24,DECAPx6_ASAP7_75t_R,2304,39888
FILLER_144_38,DECAPx1_ASAP7_75t_R,3060,39888
FILLER_144_69,DECAPx4_ASAP7_75t_R,4734,39888
FILLER_144_79,FILLER_ASAP7_75t_R,5274,39888
FILLER_144_114,DECAPx6_ASAP7_75t_R,7164,39888
FILLER_144_128,FILLERxp5_ASAP7_75t_R,7920,39888
FILLER_144_150,FILLER_ASAP7_75t_R,9108,39888
FILLER_144_152,FILLERxp5_ASAP7_75t_R,9216,39888
FILLER_144_159,DECAPx2_ASAP7_75t_R,9594,39888
FILLER_144_165,FILLER_ASAP7_75t_R,9918,39888
FILLER_144_167,FILLERxp5_ASAP7_75t_R,10026,39888
FILLER_144_174,DECAPx10_ASAP7_75t_R,10404,39888
FILLER_144_196,DECAPx10_ASAP7_75t_R,11592,39888
FILLER_144_218,DECAPx4_ASAP7_75t_R,12780,39888
FILLER_144_228,FILLER_ASAP7_75t_R,13320,39888
FILLER_144_236,DECAPx1_ASAP7_75t_R,13752,39888
FILLER_144_246,FILLERxp5_ASAP7_75t_R,14292,39888
FILLER_144_274,FILLER_ASAP7_75t_R,15804,39888
FILLER_144_282,DECAPx6_ASAP7_75t_R,16236,39888
FILLER_144_296,FILLERxp5_ASAP7_75t_R,16992,39888
FILLER_144_309,FILLERxp5_ASAP7_75t_R,17694,39888
FILLER_144_316,DECAPx2_ASAP7_75t_R,18072,39888
FILLER_144_328,FILLER_ASAP7_75t_R,18720,39888
FILLER_144_336,DECAPx4_ASAP7_75t_R,19152,39888
FILLER_144_346,FILLERxp5_ASAP7_75t_R,19692,39888
FILLER_144_368,DECAPx1_ASAP7_75t_R,20880,39888
FILLER_144_372,FILLERxp5_ASAP7_75t_R,21096,39888
FILLER_144_394,DECAPx4_ASAP7_75t_R,22284,39888
FILLER_144_404,FILLER_ASAP7_75t_R,22824,39888
FILLER_144_412,DECAPx2_ASAP7_75t_R,23256,39888
FILLER_144_424,DECAPx1_ASAP7_75t_R,23904,39888
FILLER_144_428,FILLERxp5_ASAP7_75t_R,24120,39888
FILLER_144_471,DECAPx6_ASAP7_75t_R,26442,39888
FILLER_144_485,DECAPx1_ASAP7_75t_R,27198,39888
FILLER_144_515,DECAPx10_ASAP7_75t_R,28818,39888
FILLER_144_537,DECAPx4_ASAP7_75t_R,30006,39888
FILLER_144_547,FILLER_ASAP7_75t_R,30546,39888
FILLER_144_549,FILLERxp5_ASAP7_75t_R,30654,39888
FILLER_144_556,DECAPx1_ASAP7_75t_R,31032,39888
FILLER_144_560,FILLERxp5_ASAP7_75t_R,31248,39888
FILLER_144_578,FILLERxp5_ASAP7_75t_R,32220,39888
FILLER_144_585,DECAPx4_ASAP7_75t_R,32598,39888
FILLER_144_628,DECAPx4_ASAP7_75t_R,34920,39888
FILLER_144_638,FILLERxp5_ASAP7_75t_R,35460,39888
FILLER_144_659,DECAPx1_ASAP7_75t_R,36594,39888
FILLER_144_683,FILLER_ASAP7_75t_R,37890,39888
FILLER_144_685,FILLERxp5_ASAP7_75t_R,37998,39888
FILLER_144_712,DECAPx2_ASAP7_75t_R,39456,39888
FILLER_144_718,FILLER_ASAP7_75t_R,39780,39888
FILLER_144_720,FILLERxp5_ASAP7_75t_R,39888,39888
FILLER_144_741,DECAPx2_ASAP7_75t_R,41022,39888
FILLER_144_747,FILLER_ASAP7_75t_R,41346,39888
FILLER_144_749,FILLERxp5_ASAP7_75t_R,41454,39888
FILLER_144_755,DECAPx4_ASAP7_75t_R,41778,39888
FILLER_144_765,FILLER_ASAP7_75t_R,42318,39888
FILLER_145_2,DECAPx6_ASAP7_75t_R,1116,40158
FILLER_145_22,DECAPx10_ASAP7_75t_R,2196,40158
FILLER_145_44,DECAPx1_ASAP7_75t_R,3384,40158
FILLER_145_48,FILLERxp5_ASAP7_75t_R,3600,40158
FILLER_145_82,DECAPx2_ASAP7_75t_R,5436,40158
FILLER_145_109,DECAPx10_ASAP7_75t_R,6894,40158
FILLER_145_131,FILLER_ASAP7_75t_R,8082,40158
FILLER_145_133,FILLERxp5_ASAP7_75t_R,8190,40158
FILLER_145_140,DECAPx2_ASAP7_75t_R,8568,40158
FILLER_145_152,DECAPx10_ASAP7_75t_R,9216,40158
FILLER_145_174,DECAPx10_ASAP7_75t_R,10404,40158
FILLER_145_196,DECAPx6_ASAP7_75t_R,11592,40158
FILLER_145_230,FILLERxp5_ASAP7_75t_R,13428,40158
FILLER_145_237,FILLER_ASAP7_75t_R,13806,40158
FILLER_145_245,FILLER_ASAP7_75t_R,14238,40158
FILLER_145_268,FILLER_ASAP7_75t_R,15480,40158
FILLER_145_290,DECAPx4_ASAP7_75t_R,16668,40158
FILLER_145_300,FILLERxp5_ASAP7_75t_R,17208,40158
FILLER_145_313,DECAPx4_ASAP7_75t_R,17910,40158
FILLER_145_323,FILLERxp5_ASAP7_75t_R,18450,40158
FILLER_145_344,DECAPx1_ASAP7_75t_R,19584,40158
FILLER_145_369,DECAPx1_ASAP7_75t_R,20934,40158
FILLER_145_421,DECAPx10_ASAP7_75t_R,23742,40158
FILLER_145_443,DECAPx1_ASAP7_75t_R,24930,40158
FILLER_145_447,FILLERxp5_ASAP7_75t_R,25146,40158
FILLER_145_454,DECAPx2_ASAP7_75t_R,25524,40158
FILLER_145_460,FILLER_ASAP7_75t_R,25848,40158
FILLER_145_464,DECAPx6_ASAP7_75t_R,26064,40158
FILLER_145_478,DECAPx1_ASAP7_75t_R,26820,40158
FILLER_145_482,FILLERxp5_ASAP7_75t_R,27036,40158
FILLER_145_517,DECAPx1_ASAP7_75t_R,28926,40158
FILLER_145_527,DECAPx1_ASAP7_75t_R,29466,40158
FILLER_145_564,DECAPx6_ASAP7_75t_R,31464,40158
FILLER_145_578,DECAPx1_ASAP7_75t_R,32220,40158
FILLER_145_588,DECAPx1_ASAP7_75t_R,32760,40158
FILLER_145_592,FILLERxp5_ASAP7_75t_R,32976,40158
FILLER_145_620,DECAPx6_ASAP7_75t_R,34488,40158
FILLER_145_640,DECAPx2_ASAP7_75t_R,35568,40158
FILLER_145_652,DECAPx10_ASAP7_75t_R,36216,40158
FILLER_145_674,FILLER_ASAP7_75t_R,37404,40158
FILLER_145_676,FILLERxp5_ASAP7_75t_R,37512,40158
FILLER_145_698,FILLERxp5_ASAP7_75t_R,38700,40158
FILLER_145_719,FILLERxp5_ASAP7_75t_R,39834,40158
FILLER_145_726,FILLERxp5_ASAP7_75t_R,40212,40158
FILLER_145_752,FILLER_ASAP7_75t_R,41616,40158
FILLER_145_778,DECAPx1_ASAP7_75t_R,43020,40158
FILLER_145_782,FILLERxp5_ASAP7_75t_R,43236,40158
FILLER_145_795,DECAPx6_ASAP7_75t_R,43938,40158
FILLER_146_23,FILLERxp5_ASAP7_75t_R,2250,40428
FILLER_146_36,DECAPx6_ASAP7_75t_R,2952,40428
FILLER_146_83,DECAPx1_ASAP7_75t_R,5490,40428
FILLER_146_99,DECAPx1_ASAP7_75t_R,6354,40428
FILLER_146_103,FILLERxp5_ASAP7_75t_R,6570,40428
FILLER_146_110,DECAPx4_ASAP7_75t_R,6948,40428
FILLER_146_126,DECAPx10_ASAP7_75t_R,7812,40428
FILLER_146_181,FILLER_ASAP7_75t_R,10782,40428
FILLER_146_183,FILLERxp5_ASAP7_75t_R,10890,40428
FILLER_146_209,DECAPx4_ASAP7_75t_R,12294,40428
FILLER_146_219,FILLERxp5_ASAP7_75t_R,12834,40428
FILLER_146_246,FILLER_ASAP7_75t_R,14292,40428
FILLER_146_254,FILLER_ASAP7_75t_R,14724,40428
FILLER_146_256,FILLERxp5_ASAP7_75t_R,14832,40428
FILLER_146_269,DECAPx2_ASAP7_75t_R,15534,40428
FILLER_146_287,DECAPx1_ASAP7_75t_R,16506,40428
FILLER_146_312,DECAPx6_ASAP7_75t_R,17856,40428
FILLER_146_326,FILLERxp5_ASAP7_75t_R,18612,40428
FILLER_146_333,DECAPx2_ASAP7_75t_R,18990,40428
FILLER_146_395,DECAPx10_ASAP7_75t_R,22338,40428
FILLER_146_417,FILLERxp5_ASAP7_75t_R,23526,40428
FILLER_146_424,DECAPx10_ASAP7_75t_R,23904,40428
FILLER_146_446,DECAPx2_ASAP7_75t_R,25092,40428
FILLER_146_472,DECAPx6_ASAP7_75t_R,26496,40428
FILLER_146_486,FILLERxp5_ASAP7_75t_R,27252,40428
FILLER_146_493,FILLER_ASAP7_75t_R,27630,40428
FILLER_146_507,FILLER_ASAP7_75t_R,28386,40428
FILLER_146_509,FILLERxp5_ASAP7_75t_R,28494,40428
FILLER_146_530,DECAPx2_ASAP7_75t_R,29628,40428
FILLER_146_536,FILLERxp5_ASAP7_75t_R,29952,40428
FILLER_146_563,FILLER_ASAP7_75t_R,31410,40428
FILLER_146_565,FILLERxp5_ASAP7_75t_R,31518,40428
FILLER_146_587,FILLERxp5_ASAP7_75t_R,32706,40428
FILLER_146_594,FILLER_ASAP7_75t_R,33084,40428
FILLER_146_596,FILLERxp5_ASAP7_75t_R,33192,40428
FILLER_146_603,DECAPx6_ASAP7_75t_R,33570,40428
FILLER_146_617,FILLERxp5_ASAP7_75t_R,34326,40428
FILLER_146_639,DECAPx10_ASAP7_75t_R,35514,40428
FILLER_146_661,FILLER_ASAP7_75t_R,36702,40428
FILLER_146_669,DECAPx2_ASAP7_75t_R,37134,40428
FILLER_146_675,FILLERxp5_ASAP7_75t_R,37458,40428
FILLER_146_697,FILLER_ASAP7_75t_R,38646,40428
FILLER_146_699,FILLERxp5_ASAP7_75t_R,38754,40428
FILLER_146_727,DECAPx1_ASAP7_75t_R,40266,40428
FILLER_146_731,FILLERxp5_ASAP7_75t_R,40482,40428
FILLER_146_738,DECAPx10_ASAP7_75t_R,40860,40428
FILLER_146_760,DECAPx2_ASAP7_75t_R,42048,40428
FILLER_146_766,FILLERxp5_ASAP7_75t_R,42372,40428
FILLER_146_773,DECAPx2_ASAP7_75t_R,42750,40428
FILLER_146_779,FILLER_ASAP7_75t_R,43074,40428
FILLER_146_781,FILLERxp5_ASAP7_75t_R,43182,40428
FILLER_147_23,FILLERxp5_ASAP7_75t_R,2250,40698
FILLER_147_45,DECAPx6_ASAP7_75t_R,3438,40698
FILLER_147_59,FILLERxp5_ASAP7_75t_R,4194,40698
FILLER_147_82,DECAPx10_ASAP7_75t_R,5436,40698
FILLER_147_104,DECAPx4_ASAP7_75t_R,6624,40698
FILLER_147_114,FILLERxp5_ASAP7_75t_R,7164,40698
FILLER_147_136,FILLER_ASAP7_75t_R,8352,40698
FILLER_147_138,FILLERxp5_ASAP7_75t_R,8460,40698
FILLER_147_187,DECAPx10_ASAP7_75t_R,11106,40698
FILLER_147_209,DECAPx6_ASAP7_75t_R,12294,40698
FILLER_147_223,FILLER_ASAP7_75t_R,13050,40698
FILLER_147_225,FILLERxp5_ASAP7_75t_R,13158,40698
FILLER_147_246,DECAPx1_ASAP7_75t_R,14292,40698
FILLER_147_250,FILLERxp5_ASAP7_75t_R,14508,40698
FILLER_147_288,DECAPx6_ASAP7_75t_R,16560,40698
FILLER_147_302,FILLER_ASAP7_75t_R,17316,40698
FILLER_147_304,FILLERxp5_ASAP7_75t_R,17424,40698
FILLER_147_311,DECAPx6_ASAP7_75t_R,17802,40698
FILLER_147_325,FILLERxp5_ASAP7_75t_R,18558,40698
FILLER_147_346,DECAPx2_ASAP7_75t_R,19692,40698
FILLER_147_352,FILLERxp5_ASAP7_75t_R,20016,40698
FILLER_147_381,FILLER_ASAP7_75t_R,21582,40698
FILLER_147_404,DECAPx1_ASAP7_75t_R,22824,40698
FILLER_147_429,DECAPx2_ASAP7_75t_R,24174,40698
FILLER_147_435,FILLERxp5_ASAP7_75t_R,24498,40698
FILLER_147_448,DECAPx2_ASAP7_75t_R,25200,40698
FILLER_147_454,FILLER_ASAP7_75t_R,25524,40698
FILLER_147_464,DECAPx1_ASAP7_75t_R,26064,40698
FILLER_147_477,FILLER_ASAP7_75t_R,26766,40698
FILLER_147_479,FILLERxp5_ASAP7_75t_R,26874,40698
FILLER_147_500,FILLERxp5_ASAP7_75t_R,28008,40698
FILLER_147_507,FILLER_ASAP7_75t_R,28386,40698
FILLER_147_529,FILLER_ASAP7_75t_R,29574,40698
FILLER_147_537,FILLER_ASAP7_75t_R,30006,40698
FILLER_147_539,FILLERxp5_ASAP7_75t_R,30114,40698
FILLER_147_546,FILLER_ASAP7_75t_R,30492,40698
FILLER_147_548,FILLERxp5_ASAP7_75t_R,30600,40698
FILLER_147_555,FILLER_ASAP7_75t_R,30978,40698
FILLER_147_584,FILLER_ASAP7_75t_R,32544,40698
FILLER_147_586,FILLERxp5_ASAP7_75t_R,32652,40698
FILLER_147_608,DECAPx10_ASAP7_75t_R,33840,40698
FILLER_147_630,FILLERxp5_ASAP7_75t_R,35028,40698
FILLER_147_637,DECAPx6_ASAP7_75t_R,35406,40698
FILLER_147_651,FILLER_ASAP7_75t_R,36162,40698
FILLER_147_653,FILLERxp5_ASAP7_75t_R,36270,40698
FILLER_147_675,FILLER_ASAP7_75t_R,37458,40698
FILLER_147_677,FILLERxp5_ASAP7_75t_R,37566,40698
FILLER_147_690,DECAPx6_ASAP7_75t_R,38268,40698
FILLER_147_704,FILLER_ASAP7_75t_R,39024,40698
FILLER_147_706,FILLERxp5_ASAP7_75t_R,39132,40698
FILLER_147_713,DECAPx10_ASAP7_75t_R,39510,40698
FILLER_147_735,DECAPx1_ASAP7_75t_R,40698,40698
FILLER_147_745,DECAPx6_ASAP7_75t_R,41238,40698
FILLER_147_759,DECAPx2_ASAP7_75t_R,41994,40698
FILLER_147_765,FILLERxp5_ASAP7_75t_R,42318,40698
FILLER_147_797,DECAPx4_ASAP7_75t_R,44046,40698
FILLER_147_807,FILLER_ASAP7_75t_R,44586,40698
FILLER_148_2,DECAPx4_ASAP7_75t_R,1116,40968
FILLER_148_55,DECAPx10_ASAP7_75t_R,3978,40968
FILLER_148_77,DECAPx6_ASAP7_75t_R,5166,40968
FILLER_148_91,DECAPx2_ASAP7_75t_R,5922,40968
FILLER_148_97,FILLERxp5_ASAP7_75t_R,6246,40968
FILLER_148_104,FILLERxp5_ASAP7_75t_R,6624,40968
FILLER_148_136,DECAPx2_ASAP7_75t_R,8352,40968
FILLER_148_169,DECAPx1_ASAP7_75t_R,10134,40968
FILLER_148_204,DECAPx6_ASAP7_75t_R,12024,40968
FILLER_148_239,DECAPx6_ASAP7_75t_R,13914,40968
FILLER_148_253,DECAPx1_ASAP7_75t_R,14670,40968
FILLER_148_279,FILLER_ASAP7_75t_R,16074,40968
FILLER_148_281,FILLERxp5_ASAP7_75t_R,16182,40968
FILLER_148_288,FILLER_ASAP7_75t_R,16560,40968
FILLER_148_290,FILLERxp5_ASAP7_75t_R,16668,40968
FILLER_148_338,FILLER_ASAP7_75t_R,19260,40968
FILLER_148_340,FILLERxp5_ASAP7_75t_R,19368,40968
FILLER_148_362,DECAPx10_ASAP7_75t_R,20556,40968
FILLER_148_384,DECAPx2_ASAP7_75t_R,21744,40968
FILLER_148_390,FILLER_ASAP7_75t_R,22068,40968
FILLER_148_413,FILLERxp5_ASAP7_75t_R,23310,40968
FILLER_148_420,DECAPx2_ASAP7_75t_R,23688,40968
FILLER_148_426,FILLERxp5_ASAP7_75t_R,24012,40968
FILLER_148_448,DECAPx1_ASAP7_75t_R,25200,40968
FILLER_148_452,FILLERxp5_ASAP7_75t_R,25416,40968
FILLER_148_499,DECAPx6_ASAP7_75t_R,27954,40968
FILLER_148_513,DECAPx2_ASAP7_75t_R,28710,40968
FILLER_148_519,FILLERxp5_ASAP7_75t_R,29034,40968
FILLER_148_532,DECAPx4_ASAP7_75t_R,29736,40968
FILLER_148_542,FILLER_ASAP7_75t_R,30276,40968
FILLER_148_550,FILLERxp5_ASAP7_75t_R,30708,40968
FILLER_148_566,DECAPx4_ASAP7_75t_R,31572,40968
FILLER_148_582,DECAPx4_ASAP7_75t_R,32436,40968
FILLER_148_592,FILLERxp5_ASAP7_75t_R,32976,40968
FILLER_148_599,DECAPx1_ASAP7_75t_R,33354,40968
FILLER_148_603,FILLERxp5_ASAP7_75t_R,33570,40968
FILLER_148_646,DECAPx6_ASAP7_75t_R,35892,40968
FILLER_148_660,DECAPx1_ASAP7_75t_R,36648,40968
FILLER_148_676,DECAPx10_ASAP7_75t_R,37512,40968
FILLER_148_698,DECAPx10_ASAP7_75t_R,38700,40968
FILLER_148_720,DECAPx2_ASAP7_75t_R,39888,40968
FILLER_148_726,FILLER_ASAP7_75t_R,40212,40968
FILLER_148_734,FILLER_ASAP7_75t_R,40644,40968
FILLER_148_736,FILLERxp5_ASAP7_75t_R,40752,40968
FILLER_148_763,DECAPx2_ASAP7_75t_R,42210,40968
FILLER_148_769,FILLER_ASAP7_75t_R,42534,40968
FILLER_148_771,FILLERxp5_ASAP7_75t_R,42642,40968
FILLER_148_778,DECAPx1_ASAP7_75t_R,43020,40968
FILLER_148_782,FILLERxp5_ASAP7_75t_R,43236,40968
FILLER_148_789,DECAPx6_ASAP7_75t_R,43614,40968
FILLER_148_803,DECAPx2_ASAP7_75t_R,44370,40968
FILLER_149_2,DECAPx6_ASAP7_75t_R,1116,41238
FILLER_149_16,DECAPx1_ASAP7_75t_R,1872,41238
FILLER_149_41,DECAPx2_ASAP7_75t_R,3222,41238
FILLER_149_47,FILLERxp5_ASAP7_75t_R,3546,41238
FILLER_149_90,FILLER_ASAP7_75t_R,5868,41238
FILLER_149_119,DECAPx1_ASAP7_75t_R,7434,41238
FILLER_149_123,FILLERxp5_ASAP7_75t_R,7650,41238
FILLER_149_142,DECAPx2_ASAP7_75t_R,8676,41238
FILLER_149_154,DECAPx2_ASAP7_75t_R,9324,41238
FILLER_149_160,FILLERxp5_ASAP7_75t_R,9648,41238
FILLER_149_167,DECAPx4_ASAP7_75t_R,10026,41238
FILLER_149_177,FILLERxp5_ASAP7_75t_R,10566,41238
FILLER_149_184,DECAPx4_ASAP7_75t_R,10944,41238
FILLER_149_199,DECAPx10_ASAP7_75t_R,11754,41238
FILLER_149_221,DECAPx1_ASAP7_75t_R,12942,41238
FILLER_149_252,DECAPx6_ASAP7_75t_R,14616,41238
FILLER_149_266,FILLERxp5_ASAP7_75t_R,15372,41238
FILLER_149_293,DECAPx6_ASAP7_75t_R,16830,41238
FILLER_149_307,FILLER_ASAP7_75t_R,17586,41238
FILLER_149_309,FILLERxp5_ASAP7_75t_R,17694,41238
FILLER_149_316,FILLER_ASAP7_75t_R,18072,41238
FILLER_149_365,DECAPx2_ASAP7_75t_R,20718,41238
FILLER_149_371,FILLERxp5_ASAP7_75t_R,21042,41238
FILLER_149_378,DECAPx10_ASAP7_75t_R,21420,41238
FILLER_149_406,DECAPx4_ASAP7_75t_R,22932,41238
FILLER_149_416,FILLER_ASAP7_75t_R,23472,41238
FILLER_149_418,FILLERxp5_ASAP7_75t_R,23580,41238
FILLER_149_452,DECAPx1_ASAP7_75t_R,25416,41238
FILLER_149_464,DECAPx4_ASAP7_75t_R,26064,41238
FILLER_149_474,FILLER_ASAP7_75t_R,26604,41238
FILLER_149_503,DECAPx2_ASAP7_75t_R,28170,41238
FILLER_149_509,FILLER_ASAP7_75t_R,28494,41238
FILLER_149_537,DECAPx6_ASAP7_75t_R,30006,41238
FILLER_149_551,FILLERxp5_ASAP7_75t_R,30762,41238
FILLER_149_558,FILLER_ASAP7_75t_R,31140,41238
FILLER_149_560,FILLERxp5_ASAP7_75t_R,31248,41238
FILLER_149_581,DECAPx2_ASAP7_75t_R,32382,41238
FILLER_149_587,FILLERxp5_ASAP7_75t_R,32706,41238
FILLER_149_594,DECAPx1_ASAP7_75t_R,33084,41238
FILLER_149_598,FILLERxp5_ASAP7_75t_R,33300,41238
FILLER_149_611,DECAPx10_ASAP7_75t_R,34002,41238
FILLER_149_633,DECAPx10_ASAP7_75t_R,35190,41238
FILLER_149_655,FILLERxp5_ASAP7_75t_R,36378,41238
FILLER_149_677,FILLER_ASAP7_75t_R,37566,41238
FILLER_149_697,FILLER_ASAP7_75t_R,38646,41238
FILLER_149_699,FILLERxp5_ASAP7_75t_R,38754,41238
FILLER_149_721,FILLERxp5_ASAP7_75t_R,39942,41238
FILLER_149_742,DECAPx2_ASAP7_75t_R,41076,41238
FILLER_149_754,DECAPx2_ASAP7_75t_R,41724,41238
FILLER_149_780,DECAPx1_ASAP7_75t_R,43128,41238
FILLER_149_790,DECAPx6_ASAP7_75t_R,43668,41238
FILLER_149_804,DECAPx1_ASAP7_75t_R,44424,41238
FILLER_149_808,FILLERxp5_ASAP7_75t_R,44640,41238
FILLER_150_2,FILLER_ASAP7_75t_R,1116,41508
FILLER_150_4,FILLERxp5_ASAP7_75t_R,1224,41508
FILLER_150_26,FILLER_ASAP7_75t_R,2412,41508
FILLER_150_28,FILLERxp5_ASAP7_75t_R,2520,41508
FILLER_150_35,DECAPx2_ASAP7_75t_R,2898,41508
FILLER_150_62,DECAPx1_ASAP7_75t_R,4356,41508
FILLER_150_87,DECAPx2_ASAP7_75t_R,5706,41508
FILLER_150_93,FILLERxp5_ASAP7_75t_R,6030,41508
FILLER_150_115,DECAPx2_ASAP7_75t_R,7218,41508
FILLER_150_121,FILLERxp5_ASAP7_75t_R,7542,41508
FILLER_150_143,DECAPx1_ASAP7_75t_R,8730,41508
FILLER_150_159,FILLER_ASAP7_75t_R,9594,41508
FILLER_150_217,DECAPx6_ASAP7_75t_R,12726,41508
FILLER_150_231,DECAPx2_ASAP7_75t_R,13482,41508
FILLER_150_249,DECAPx2_ASAP7_75t_R,14454,41508
FILLER_150_255,FILLER_ASAP7_75t_R,14778,41508
FILLER_150_257,FILLERxp5_ASAP7_75t_R,14886,41508
FILLER_150_276,FILLER_ASAP7_75t_R,15912,41508
FILLER_150_278,FILLERxp5_ASAP7_75t_R,16020,41508
FILLER_150_311,DECAPx4_ASAP7_75t_R,17802,41508
FILLER_150_321,FILLER_ASAP7_75t_R,18342,41508
FILLER_150_341,DECAPx2_ASAP7_75t_R,19422,41508
FILLER_150_365,FILLER_ASAP7_75t_R,20718,41508
FILLER_150_388,DECAPx4_ASAP7_75t_R,21960,41508
FILLER_150_398,FILLER_ASAP7_75t_R,22500,41508
FILLER_150_403,DECAPx2_ASAP7_75t_R,22770,41508
FILLER_150_409,FILLER_ASAP7_75t_R,23094,41508
FILLER_150_411,FILLERxp5_ASAP7_75t_R,23202,41508
FILLER_150_433,DECAPx4_ASAP7_75t_R,24390,41508
FILLER_150_464,DECAPx10_ASAP7_75t_R,26064,41508
FILLER_150_486,FILLERxp5_ASAP7_75t_R,27252,41508
FILLER_150_499,FILLER_ASAP7_75t_R,27954,41508
FILLER_150_501,FILLERxp5_ASAP7_75t_R,28062,41508
FILLER_150_508,DECAPx4_ASAP7_75t_R,28440,41508
FILLER_150_518,FILLER_ASAP7_75t_R,28980,41508
FILLER_150_520,FILLERxp5_ASAP7_75t_R,29088,41508
FILLER_150_539,DECAPx2_ASAP7_75t_R,30114,41508
FILLER_150_545,FILLER_ASAP7_75t_R,30438,41508
FILLER_150_574,DECAPx2_ASAP7_75t_R,32004,41508
FILLER_150_580,FILLER_ASAP7_75t_R,32328,41508
FILLER_150_624,DECAPx1_ASAP7_75t_R,34704,41508
FILLER_150_655,DECAPx2_ASAP7_75t_R,36378,41508
FILLER_150_661,FILLERxp5_ASAP7_75t_R,36702,41508
FILLER_150_668,FILLER_ASAP7_75t_R,37080,41508
FILLER_150_670,FILLERxp5_ASAP7_75t_R,37188,41508
FILLER_150_677,FILLERxp5_ASAP7_75t_R,37566,41508
FILLER_150_720,FILLER_ASAP7_75t_R,39888,41508
FILLER_150_722,FILLERxp5_ASAP7_75t_R,39996,41508
FILLER_150_729,FILLER_ASAP7_75t_R,40374,41508
FILLER_150_735,DECAPx4_ASAP7_75t_R,40698,41508
FILLER_150_777,FILLER_ASAP7_75t_R,42966,41508
FILLER_150_805,DECAPx1_ASAP7_75t_R,44478,41508
FILLER_151_2,FILLERxp5_ASAP7_75t_R,1116,41778
FILLER_151_30,DECAPx6_ASAP7_75t_R,2628,41778
FILLER_151_44,FILLERxp5_ASAP7_75t_R,3384,41778
FILLER_151_63,DECAPx2_ASAP7_75t_R,4410,41778
FILLER_151_69,FILLERxp5_ASAP7_75t_R,4734,41778
FILLER_151_88,DECAPx4_ASAP7_75t_R,5760,41778
FILLER_151_104,DECAPx10_ASAP7_75t_R,6624,41778
FILLER_151_126,DECAPx2_ASAP7_75t_R,7812,41778
FILLER_151_138,DECAPx2_ASAP7_75t_R,8460,41778
FILLER_151_144,FILLER_ASAP7_75t_R,8784,41778
FILLER_151_167,DECAPx4_ASAP7_75t_R,10026,41778
FILLER_151_177,FILLERxp5_ASAP7_75t_R,10566,41778
FILLER_151_184,DECAPx2_ASAP7_75t_R,10944,41778
FILLER_151_190,FILLER_ASAP7_75t_R,11268,41778
FILLER_151_192,FILLERxp5_ASAP7_75t_R,11376,41778
FILLER_151_219,DECAPx10_ASAP7_75t_R,12834,41778
FILLER_151_241,DECAPx4_ASAP7_75t_R,14022,41778
FILLER_151_251,FILLER_ASAP7_75t_R,14562,41778
FILLER_151_274,DECAPx6_ASAP7_75t_R,15804,41778
FILLER_151_288,DECAPx2_ASAP7_75t_R,16560,41778
FILLER_151_294,FILLERxp5_ASAP7_75t_R,16884,41778
FILLER_151_301,FILLER_ASAP7_75t_R,17262,41778
FILLER_151_315,DECAPx2_ASAP7_75t_R,18018,41778
FILLER_151_327,DECAPx4_ASAP7_75t_R,18666,41778
FILLER_151_364,DECAPx2_ASAP7_75t_R,20664,41778
FILLER_151_370,FILLER_ASAP7_75t_R,20988,41778
