cell_name,cell_type,x,y
u1_slt6_reg\[9\],DFFHQNx1_ASAP7_75t_R,8838,20448
u1_sr_reg\[0\],DFFHQNx3_ASAP7_75t_R,11160,27198
u1_sr_reg\[10\],DFFHQNx3_ASAP7_75t_R,6948,26928
u1_sr_reg\[11\],DFFHQNx3_ASAP7_75t_R,2574,25308
u1_sr_reg\[12\],DFFHQNx3_ASAP7_75t_R,6894,26118
u1_sr_reg\[13\],DFFHQNx3_ASAP7_75t_R,1332,25578
u1_sr_reg\[14\],DFFHQNx3_ASAP7_75t_R,7380,26658
u1_sr_reg\[15\],DFFHQNx3_ASAP7_75t_R,1386,26928
u1_sr_reg\[16\],DFFHQNx3_ASAP7_75t_R,5382,26928
u1_sr_reg\[17\],DFFHQNx3_ASAP7_75t_R,3114,25578
u1_sr_reg\[18\],DFFHQNx3_ASAP7_75t_R,5760,26658
u1_sr_reg\[19\],DFFHQNx3_ASAP7_75t_R,6948,27738
u1_sr_reg\[1\],DFFHQNx3_ASAP7_75t_R,6300,28008
u1_sr_reg\[2\],DFFHQNx3_ASAP7_75t_R,3924,25308
u1_sr_reg\[3\],DFFHQNx3_ASAP7_75t_R,7272,28278
u1_sr_reg\[4\],DFFHQNx3_ASAP7_75t_R,5922,28278
u1_sr_reg\[5\],DFFHQNx3_ASAP7_75t_R,4626,25578
u1_sr_reg\[6\],DFFHQNx3_ASAP7_75t_R,5868,27468
u1_sr_reg\[7\],DFFHQNx3_ASAP7_75t_R,1224,25308
u1_sr_reg\[8\],DFFHQNx3_ASAP7_75t_R,4626,26118
u1_sr_reg\[9\],DFFHQNx3_ASAP7_75t_R,4626,27198
u20_int_set_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,13698,28548
u20_int_set_reg\[1\],DFFASRHQNx1_ASAP7_75t_SL,19854,22338
u20_int_set_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,14292,32328
u21_int_set_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,13050,23418
u21_int_set_reg\[1\],DFFASRHQNx1_ASAP7_75t_SL,24336,16938
u21_int_set_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,31410,16128
u22_int_set_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,17532,22068
u22_int_set_reg\[1\],DFFASRHQNx1_ASAP7_75t_SL,21420,16398
u22_int_set_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,20502,22878
u23_int_set_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,16830,14508
u23_int_set_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,11646,17208
u24_int_set_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,14886,29088
u24_int_set_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,15696,29898
u25_int_set_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,19692,12888
u25_int_set_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,15318,12078
u26_ac97_rst__reg,DFFASRHQNx1_ASAP7_75t_SL,31518,1818
u26_cnt_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,31356,1548
u26_cnt_reg\[1\],DFFASRHQNx1_ASAP7_75t_SL,29628,1818
u26_cnt_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,29682,2088
u26_ps_cnt_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,32436,1278
u26_ps_cnt_reg\[1\],DFFASRHQNx1_ASAP7_75t_SL,33138,1548
u26_ps_cnt_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,36486,1008
u26_ps_cnt_reg\[3\],DFFASRHQNx1_ASAP7_75t_SL,36378,1548
u26_ps_cnt_reg\[4\],DFFASRHQNx1_ASAP7_75t_SL,33678,1818
u26_ps_cnt_reg\[5\],DFFASRHQNx1_ASAP7_75t_SL,36324,1818
u2_bit_clk_e_reg,SDFHx1_ASAP7_75t_SL,9270,43668
u2_bit_clk_r1_reg,DFFHQNx1_ASAP7_75t_R,9216,43398
u2_cnt_reg\[0\],DFFASRHQNx1_ASAP7_75t_R,3870,25038
u2_cnt_reg\[1\],DFFASRHQNx1_ASAP7_75t_R,3762,24228
u2_cnt_reg\[2\],DFFASRHQNx1_ASAP7_75t_R,3816,22878
u2_cnt_reg\[3\],DFFASRHQNx1_ASAP7_75t_R,6624,22608
u2_cnt_reg\[4\],DFFASRHQNx1_ASAP7_75t_R,5220,22608
u2_cnt_reg\[5\],DFFASRHQNx1_ASAP7_75t_R,6192,25038
u2_cnt_reg\[6\],DFFASRHQNx1_ASAP7_75t_R,6408,25308
u2_cnt_reg\[7\],DFFASRHQNx1_ASAP7_75t_R,6246,24498
u2_in_valid_reg\[0\],DFFHQNx1_ASAP7_75t_R,5814,22068
u2_in_valid_reg\[1\],DFFHQNx1_ASAP7_75t_R,6246,28548
u2_in_valid_reg\[2\],DFFHQNx1_ASAP7_75t_R,7758,23148
u2_ld_reg,DFFHQNx3_ASAP7_75t_R,22770,10728
u2_out_le_reg\[0\],DFFHQNx3_ASAP7_75t_R,7974,23688
u2_out_le_reg\[1\],DFFHQNx3_ASAP7_75t_R,8136,23958
u2_out_le_reg\[2\],DFFHQNx3_ASAP7_75t_R,8028,24768
u2_out_le_reg\[3\],DFFHQNx3_ASAP7_75t_R,3168,23418
u2_out_le_reg\[4\],DFFHQNx3_ASAP7_75t_R,4680,27468
u2_out_le_reg\[5\],DFFHQNx3_ASAP7_75t_R,6840,22338
u2_res_cnt_reg\[0\],DFFHQNx2_ASAP7_75t_SL,26874,2088
u2_res_cnt_reg\[1\],DFFHQNx1_ASAP7_75t_SL,28818,1278
u2_res_cnt_reg\[2\],DFFHQNx2_ASAP7_75t_SL,26874,1818
u2_res_cnt_reg\[3\],DFFHQNx2_ASAP7_75t_SL,28494,1818
u2_suspended_reg,DFFHQNx1_ASAP7_75t_SL,13212,40698
u2_sync_beat_reg,DFFHQNx1_ASAP7_75t_R,3708,23958
u2_sync_resume_reg,DFFASRHQNx1_ASAP7_75t_SL,27792,2628
u2_to_cnt_reg\[0\],DFFASRHQNx1_ASAP7_75t_SL,11322,41508
u2_to_cnt_reg\[1\],DFFASRHQNx1_ASAP7_75t_SL,11430,41778
u2_to_cnt_reg\[2\],DFFASRHQNx1_ASAP7_75t_SL,11862,43938
u2_to_cnt_reg\[3\],DFFASRHQNx1_ASAP7_75t_SL,10566,42588
u2_to_cnt_reg\[4\],DFFASRHQNx1_ASAP7_75t_SL,10458,43938
u2_to_cnt_reg\[5\],DFFASRHQNx1_ASAP7_75t_SL,10620,43668
u2_valid_reg,DFFHQNx1_ASAP7_75t_R,7974,24228
u3_dout_reg\[0\],DFFHQNx2_ASAP7_75t_SL,30600,4788
u3_dout_reg\[10\],DFFHQNx2_ASAP7_75t_SL,34920,3708
u3_dout_reg\[11\],DFFHQNx2_ASAP7_75t_SL,35838,3978
u3_dout_reg\[12\],DFFHQNx2_ASAP7_75t_SL,35838,4518
u3_dout_reg\[13\],DFFHQNx2_ASAP7_75t_SL,36594,4248
u3_dout_reg\[14\],DFFHQNx2_ASAP7_75t_SL,37026,4518
u3_dout_reg\[15\],DFFHQNx2_ASAP7_75t_SL,37566,3438
u3_dout_reg\[16\],DFFHQNx2_ASAP7_75t_SL,37188,3978
u3_dout_reg\[17\],DFFHQNx2_ASAP7_75t_SL,34542,5328
u3_dout_reg\[18\],DFFHQNx2_ASAP7_75t_SL,37674,5328
u3_dout_reg\[19\],DFFHQNx2_ASAP7_75t_SL,37512,4788
u3_dout_reg\[1\],DFFHQNx2_ASAP7_75t_SL,30330,4518
u3_dout_reg\[2\],DFFHQNx2_ASAP7_75t_SL,29088,4788
u3_dout_reg\[3\],DFFHQNx2_ASAP7_75t_SL,29412,4248
u3_dout_reg\[4\],DFFHQNx2_ASAP7_75t_SL,31734,4248
u3_dout_reg\[5\],DFFHQNx2_ASAP7_75t_SL,31086,3708
u3_dout_reg\[6\],DFFHQNx2_ASAP7_75t_SL,31950,3438
u3_dout_reg\[7\],DFFHQNx2_ASAP7_75t_SL,32976,3978
u3_dout_reg\[8\],DFFHQNx2_ASAP7_75t_SL,33732,3708
u3_dout_reg\[9\],DFFHQNx1_ASAP7_75t_SL,34272,4248
u3_empty_reg,DFFHQNx1_ASAP7_75t_SL,24336,8568
u3_mem_reg\[0\]\[0\],DFFHQNx1_ASAP7_75t_SL,30654,6408
u3_mem_reg\[0\]\[10\],DFFHQNx1_ASAP7_75t_SL,30870,12348
u3_mem_reg\[0\]\[11\],DFFHQNx1_ASAP7_75t_SL,37080,12348
u3_mem_reg\[0\]\[12\],DFFHQNx1_ASAP7_75t_SL,35082,8028
u3_mem_reg\[0\]\[13\],DFFHQNx1_ASAP7_75t_SL,32220,7488
u3_mem_reg\[0\]\[14\],DFFHQNx1_ASAP7_75t_SL,37566,8838
u3_mem_reg\[0\]\[15\],DFFHQNx1_ASAP7_75t_SL,37242,5868
u3_mem_reg\[0\]\[16\],DFFHQNx1_ASAP7_75t_SL,36972,9918
u3_mem_reg\[0\]\[17\],DFFHQNx1_ASAP7_75t_SL,30060,9918
u3_mem_reg\[0\]\[18\],DFFHQNx1_ASAP7_75t_SL,31896,11268
u3_mem_reg\[0\]\[19\],DFFHQNx1_ASAP7_75t_SL,31896,12078
u3_mem_reg\[0\]\[1\],DFFHQNx1_ASAP7_75t_SL,30492,13968
u3_mem_reg\[0\]\[20\],DFFHQNx1_ASAP7_75t_SL,33624,11268
u3_mem_reg\[0\]\[21\],DFFHQNx1_ASAP7_75t_SL,33408,8028
u3_mem_reg\[0\]\[22\],DFFHQNx1_ASAP7_75t_SL,31248,9648
u3_mem_reg\[0\]\[23\],DFFHQNx1_ASAP7_75t_SL,35784,10188
u3_mem_reg\[0\]\[24\],DFFHQNx1_ASAP7_75t_SL,34434,8298
u3_mem_reg\[0\]\[25\],DFFHQNx1_ASAP7_75t_SL,31950,15048
u3_mem_reg\[0\]\[26\],DFFHQNx1_ASAP7_75t_SL,32112,13698
u3_mem_reg\[0\]\[27\],DFFHQNx1_ASAP7_75t_SL,31896,14778
u3_mem_reg\[0\]\[28\],DFFHQNx1_ASAP7_75t_SL,35784,8568
u3_mem_reg\[0\]\[29\],DFFHQNx1_ASAP7_75t_SL,33732,6408
u3_mem_reg\[0\]\[2\],DFFHQNx1_ASAP7_75t_SL,37242,6408
u3_mem_reg\[0\]\[30\],DFFHQNx1_ASAP7_75t_SL,31248,14508
u3_mem_reg\[0\]\[31\],DFFHQNx1_ASAP7_75t_SL,33678,8568
u3_mem_reg\[0\]\[3\],DFFHQNx1_ASAP7_75t_SL,30600,8028
u3_mem_reg\[0\]\[4\],DFFHQNx1_ASAP7_75t_SL,36594,10998
u3_mem_reg\[0\]\[5\],DFFHQNx1_ASAP7_75t_SL,32166,14238
u3_mem_reg\[0\]\[6\],DFFHQNx1_ASAP7_75t_SL,33840,11538
u3_mem_reg\[0\]\[7\],DFFHQNx1_ASAP7_75t_SL,36972,9108
u3_mem_reg\[0\]\[8\],DFFHQNx1_ASAP7_75t_SL,31572,8568
u3_mem_reg\[0\]\[9\],DFFHQNx1_ASAP7_75t_SL,36108,6408
u3_mem_reg\[1\]\[0\],DFFHQNx1_ASAP7_75t_SL,28872,6678
u3_mem_reg\[1\]\[10\],DFFHQNx1_ASAP7_75t_SL,28224,12078
u3_mem_reg\[1\]\[11\],DFFHQNx1_ASAP7_75t_SL,37458,11808
u3_mem_reg\[1\]\[12\],DFFHQNx1_ASAP7_75t_SL,37944,7488
u3_mem_reg\[1\]\[13\],DFFHQNx1_ASAP7_75t_SL,30816,7488
u3_mem_reg\[1\]\[14\],DFFHQNx1_ASAP7_75t_SL,38700,8568
u3_mem_reg\[1\]\[15\],DFFHQNx1_ASAP7_75t_SL,37080,6138
u3_mem_reg\[1\]\[16\],DFFHQNx1_ASAP7_75t_SL,36918,10188
u3_mem_reg\[1\]\[17\],DFFHQNx1_ASAP7_75t_SL,29952,10188
u3_mem_reg\[1\]\[18\],DFFHQNx1_ASAP7_75t_SL,30978,10728
u3_mem_reg\[1\]\[19\],DFFHQNx2_ASAP7_75t_SL,32544,12618
u3_mem_reg\[1\]\[1\],DFFHQNx1_ASAP7_75t_SL,30438,12078
u3_mem_reg\[1\]\[20\],DFFHQNx2_ASAP7_75t_SL,34542,9378
u3_mem_reg\[1\]\[21\],DFFHQNx1_ASAP7_75t_SL,31896,9378
u3_mem_reg\[1\]\[22\],DFFHQNx1_ASAP7_75t_SL,34974,11538
u3_mem_reg\[1\]\[23\],DFFHQNx1_ASAP7_75t_SL,35352,9648
u3_mem_reg\[1\]\[24\],DFFHQNx1_ASAP7_75t_SL,36540,13158
u3_mem_reg\[1\]\[25\],DFFHQNx1_ASAP7_75t_SL,29466,14778
u3_mem_reg\[1\]\[26\],DFFHQNx2_ASAP7_75t_SL,28278,13158
u3_mem_reg\[1\]\[27\],DFFHQNx1_ASAP7_75t_SL,28386,14238
u3_mem_reg\[1\]\[28\],DFFHQNx2_ASAP7_75t_SL,36270,8028
u3_mem_reg\[1\]\[29\],DFFHQNx1_ASAP7_75t_SL,32706,6678
u3_mem_reg\[1\]\[2\],DFFHQNx2_ASAP7_75t_SL,39348,6948
u3_mem_reg\[1\]\[30\],DFFHQNx2_ASAP7_75t_SL,28332,14778
u3_mem_reg\[1\]\[31\],DFFHQNx2_ASAP7_75t_SL,33030,8838
u3_mem_reg\[1\]\[3\],DFFHQNx1_ASAP7_75t_SL,30438,8298
u3_mem_reg\[1\]\[4\],DFFHQNx1_ASAP7_75t_SL,39780,10458
u3_mem_reg\[1\]\[5\],DFFHQNx1_ASAP7_75t_SL,28548,10728
u3_mem_reg\[1\]\[6\],DFFHQNx1_ASAP7_75t_SL,27900,11808
u3_mem_reg\[1\]\[7\],DFFHQNx1_ASAP7_75t_SL,39672,9108
u3_mem_reg\[1\]\[8\],DFFHQNx1_ASAP7_75t_SL,39888,7758
u3_mem_reg\[1\]\[9\],DFFHQNx1_ASAP7_75t_SL,36108,6948
u3_mem_reg\[2\]\[0\],DFFHQNx1_ASAP7_75t_SL,29466,13428
u3_mem_reg\[2\]\[10\],DFFHQNx2_ASAP7_75t_SL,31140,12618
u3_mem_reg\[2\]\[11\],DFFHQNx2_ASAP7_75t_SL,38430,11268
u3_mem_reg\[2\]\[12\],DFFHQNx2_ASAP7_75t_SL,35028,7758
u3_mem_reg\[2\]\[13\],DFFHQNx1_ASAP7_75t_SL,31626,7758
u3_mem_reg\[2\]\[14\],DFFHQNx1_ASAP7_75t_SL,37458,8028
u3_mem_reg\[2\]\[15\],DFFHQNx1_ASAP7_75t_SL,38538,6408
u3_mem_reg\[2\]\[16\],DFFHQNx1_ASAP7_75t_SL,38376,9918
u3_mem_reg\[2\]\[17\],DFFHQNx1_ASAP7_75t_SL,29574,10458
u3_mem_reg\[2\]\[18\],DFFHQNx1_ASAP7_75t_SL,32166,10998
u3_mem_reg\[2\]\[19\],DFFHQNx1_ASAP7_75t_SL,32058,13158
u3_mem_reg\[2\]\[1\],DFFHQNx1_ASAP7_75t_SL,29682,11538
u3_mem_reg\[2\]\[20\],DFFHQNx1_ASAP7_75t_SL,32544,9648
u3_mem_reg\[2\]\[21\],DFFHQNx1_ASAP7_75t_SL,29412,13158
u3_mem_reg\[2\]\[22\],DFFHQNx2_ASAP7_75t_SL,33786,12888
u3_mem_reg\[2\]\[23\],DFFHQNx2_ASAP7_75t_SL,35028,10458
u3_mem_reg\[2\]\[24\],DFFHQNx2_ASAP7_75t_SL,34488,12618
u3_mem_reg\[2\]\[25\],DFFHQNx2_ASAP7_75t_SL,34974,13158
u3_mem_reg\[2\]\[26\],DFFHQNx2_ASAP7_75t_SL,35730,11808
u3_mem_reg\[2\]\[27\],DFFHQNx2_ASAP7_75t_SL,35244,13428
u3_mem_reg\[2\]\[28\],DFFHQNx2_ASAP7_75t_SL,30600,13428
u3_mem_reg\[2\]\[29\],DFFHQNx2_ASAP7_75t_SL,33300,13158
u3_mem_reg\[2\]\[2\],DFFHQNx1_ASAP7_75t_SL,38430,6138
u3_mem_reg\[2\]\[30\],DFFHQNx2_ASAP7_75t_SL,32868,13428
u3_mem_reg\[2\]\[31\],DFFHQNx1_ASAP7_75t_SL,32166,10188
u3_mem_reg\[2\]\[3\],DFFHQNx1_ASAP7_75t_SL,29412,8028
u3_mem_reg\[2\]\[4\],DFFHQNx2_ASAP7_75t_SL,37242,11268
u3_mem_reg\[2\]\[5\],DFFHQNx1_ASAP7_75t_SL,38106,11538
u3_mem_reg\[2\]\[6\],DFFHQNx2_ASAP7_75t_SL,34542,12078
u3_mem_reg\[2\]\[7\],DFFHQNx1_ASAP7_75t_SL,38214,9378
u3_mem_reg\[2\]\[8\],DFFHQNx1_ASAP7_75t_SL,31788,8298
u3_mem_reg\[2\]\[9\],DFFHQNx2_ASAP7_75t_SL,34056,6948
u3_mem_reg\[3\]\[0\],DFFHQNx1_ASAP7_75t_SL,27846,10998
u3_mem_reg\[3\]\[10\],DFFHQNx1_ASAP7_75t_SL,28872,12348
u3_mem_reg\[3\]\[11\],DFFHQNx2_ASAP7_75t_SL,39024,11808
u3_mem_reg\[3\]\[12\],DFFHQNx1_ASAP7_75t_SL,38646,7758
u3_mem_reg\[3\]\[13\],DFFHQNx1_ASAP7_75t_SL,31140,6948
u3_mem_reg\[3\]\[14\],DFFHQNx1_ASAP7_75t_SL,37026,7758
u3_mem_reg\[3\]\[15\],DFFHQNx1_ASAP7_75t_SL,39510,6138
u3_mem_reg\[3\]\[16\],DFFHQNx1_ASAP7_75t_SL,38484,10188
u3_mem_reg\[3\]\[17\],DFFHQNx1_ASAP7_75t_SL,28494,10458
u3_mem_reg\[3\]\[18\],DFFHQNx1_ASAP7_75t_SL,30978,10998
u3_mem_reg\[3\]\[19\],DFFHQNx2_ASAP7_75t_SL,32652,12348
u3_mem_reg\[3\]\[1\],DFFHQNx1_ASAP7_75t_SL,29574,11808
u3_mem_reg\[3\]\[20\],DFFHQNx1_ASAP7_75t_SL,33408,10728
u3_mem_reg\[3\]\[21\],DFFHQNx1_ASAP7_75t_SL,27630,9918
u3_mem_reg\[3\]\[22\],DFFHQNx2_ASAP7_75t_SL,33786,15048
u3_mem_reg\[3\]\[23\],DFFHQNx2_ASAP7_75t_SL,35838,10728
u3_mem_reg\[3\]\[24\],DFFHQNx2_ASAP7_75t_SL,34704,10728
u3_mem_reg\[3\]\[25\],DFFHQNx2_ASAP7_75t_SL,35730,12888
u3_mem_reg\[3\]\[26\],DFFHQNx2_ASAP7_75t_SL,35190,12348
u3_mem_reg\[3\]\[27\],DFFHQNx2_ASAP7_75t_SL,34704,14238
u3_mem_reg\[3\]\[28\],DFFHQNx2_ASAP7_75t_SL,38862,10728
u3_mem_reg\[3\]\[29\],DFFHQNx2_ASAP7_75t_SL,33678,14508
u3_mem_reg\[3\]\[2\],DFFHQNx2_ASAP7_75t_SL,39618,6408
u3_mem_reg\[3\]\[30\],DFFHQNx2_ASAP7_75t_SL,33570,14238
u3_mem_reg\[3\]\[31\],DFFHQNx1_ASAP7_75t_SL,33570,10458
u3_mem_reg\[3\]\[3\],DFFHQNx1_ASAP7_75t_SL,29196,8298
u3_mem_reg\[3\]\[4\],DFFHQNx1_ASAP7_75t_SL,39618,9918
u3_mem_reg\[3\]\[5\],DFFHQNx1_ASAP7_75t_SL,28602,11538
u3_mem_reg\[3\]\[6\],DFFHQNx1_ASAP7_75t_SL,27630,12348
u3_mem_reg\[3\]\[7\],DFFHQNx1_ASAP7_75t_SL,39132,8838
u3_mem_reg\[3\]\[8\],DFFHQNx1_ASAP7_75t_SL,39294,7488
u3_mem_reg\[3\]\[9\],DFFHQNx2_ASAP7_75t_SL,34542,6678
u3_rp_reg\[0\],SDFHx4_ASAP7_75t_SL,26388,5598
u3_rp_reg\[1\],DFFHQx4_ASAP7_75t_SL,28440,5598
u3_rp_reg\[2\],DFFHQx4_ASAP7_75t_SL,29358,6138
u3_rp_reg\[3\],DFFHQNx1_ASAP7_75t_SL,25902,5868
u3_status_reg\[0\],DFFHQNx1_ASAP7_75t_SL,23202,8028
u3_status_reg\[1\],DFFHQNx1_ASAP7_75t_SL,23472,7758
u3_wp_reg\[0\],DFFHQx4_ASAP7_75t_SL,26442,7488
u3_wp_reg\[1\],DFFHQNx1_ASAP7_75t_SL,27954,7218
u3_wp_reg\[2\],DFFHQNx2_ASAP7_75t_SL,25254,6948
u4_dout_reg\[0\],DFFHQNx2_ASAP7_75t_SL,28440,31788
u4_dout_reg\[10\],DFFHQNx2_ASAP7_75t_SL,31356,33948
u4_dout_reg\[11\],DFFHQNx2_ASAP7_75t_SL,32004,35298
u4_dout_reg\[12\],DFFHQNx2_ASAP7_75t_SL,31140,34218
u4_dout_reg\[13\],DFFHQNx2_ASAP7_75t_SL,32274,33678
u4_dout_reg\[14\],DFFHQNx2_ASAP7_75t_SL,33408,33678
u4_dout_reg\[15\],DFFHQNx2_ASAP7_75t_SL,32598,35028
u4_dout_reg\[16\],DFFHQNx2_ASAP7_75t_SL,32976,34488
u4_dout_reg\[17\],DFFHQNx2_ASAP7_75t_SL,32490,34218
u4_dout_reg\[18\],DFFHQNx2_ASAP7_75t_SL,31734,33408
u4_dout_reg\[19\],DFFHQNx2_ASAP7_75t_SL,32706,29898
u4_dout_reg\[1\],DFFHQNx2_ASAP7_75t_SL,28764,31518
u4_dout_reg\[2\],DFFHQNx2_ASAP7_75t_SL,29304,32328
u4_dout_reg\[3\],DFFHQNx2_ASAP7_75t_SL,29466,32058
u4_dout_reg\[4\],DFFHQNx2_ASAP7_75t_SL,29790,33678
u4_dout_reg\[5\],DFFHQNx2_ASAP7_75t_SL,30438,32328
u4_dout_reg\[6\],DFFHQNx2_ASAP7_75t_SL,30384,29898
u4_dout_reg\[7\],DFFHQNx2_ASAP7_75t_SL,31248,33138
u4_dout_reg\[8\],DFFHQNx1_ASAP7_75t_SL,30168,33408
u4_dout_reg\[9\],DFFHQNx2_ASAP7_75t_SL,30384,31788
u4_empty_reg,DFFHQNx1_ASAP7_75t_SL,23256,33138
u4_mem_reg\[0\]\[0\],DFFHQNx1_ASAP7_75t_SL,29844,37998
u4_mem_reg\[0\]\[10\],DFFHQNx2_ASAP7_75t_SL,30006,43398
u4_mem_reg\[0\]\[11\],DFFHQNx1_ASAP7_75t_SL,28494,40698
u4_mem_reg\[0\]\[12\],DFFHQNx2_ASAP7_75t_SL,28602,43938
u4_mem_reg\[0\]\[13\],DFFHQNx2_ASAP7_75t_SL,32760,44208
u4_mem_reg\[0\]\[14\],DFFHQNx2_ASAP7_75t_SL,29844,43938
u4_mem_reg\[0\]\[15\],DFFHQNx2_ASAP7_75t_SL,30816,42588
u4_mem_reg\[0\]\[16\],DFFHQNx1_ASAP7_75t_SL,30816,39618
u4_mem_reg\[0\]\[17\],DFFHQNx1_ASAP7_75t_SL,32490,43668
u4_mem_reg\[0\]\[18\],DFFHQNx2_ASAP7_75t_SL,30546,41508
u4_mem_reg\[0\]\[19\],DFFHQNx1_ASAP7_75t_SL,29034,36378
u4_mem_reg\[0\]\[1\],DFFHQNx2_ASAP7_75t_SL,28548,37458
u4_mem_reg\[0\]\[20\],DFFHQNx1_ASAP7_75t_SL,34002,39078
u4_mem_reg\[0\]\[21\],DFFHQNx1_ASAP7_75t_SL,34056,37998
u4_mem_reg\[0\]\[22\],DFFHQNx2_ASAP7_75t_SL,32706,40698
u4_mem_reg\[0\]\[23\],DFFHQNx2_ASAP7_75t_SL,33408,39618
u4_mem_reg\[0\]\[24\],DFFHQNx2_ASAP7_75t_SL,32328,39348
u4_mem_reg\[0\]\[25\],DFFHQNx1_ASAP7_75t_SL,33786,36648
u4_mem_reg\[0\]\[26\],DFFHQNx2_ASAP7_75t_SL,32436,41508
u4_mem_reg\[0\]\[27\],DFFHQNx2_ASAP7_75t_SL,31842,37728
u4_mem_reg\[0\]\[28\],DFFHQNx1_ASAP7_75t_SL,33354,35838
u4_mem_reg\[0\]\[29\],DFFHQNx2_ASAP7_75t_SL,31572,40428
u4_mem_reg\[0\]\[2\],DFFHQNx2_ASAP7_75t_SL,29088,42048
u4_mem_reg\[0\]\[30\],DFFHQNx2_ASAP7_75t_SL,33354,40158
u4_mem_reg\[0\]\[31\],DFFHQNx2_ASAP7_75t_SL,32868,36378
u4_mem_reg\[0\]\[3\],DFFHQNx2_ASAP7_75t_SL,29304,39618
u4_mem_reg\[0\]\[4\],DFFHQNx1_ASAP7_75t_SL,31896,42318
u4_mem_reg\[0\]\[5\],DFFHQNx1_ASAP7_75t_SL,28278,35838
u4_mem_reg\[0\]\[6\],DFFHQNx1_ASAP7_75t_SL,30006,40428
u4_mem_reg\[0\]\[7\],DFFHQNx1_ASAP7_75t_SL,32544,42858
u4_mem_reg\[0\]\[8\],DFFHQNx2_ASAP7_75t_SL,30924,44208
u4_mem_reg\[0\]\[9\],DFFHQNx2_ASAP7_75t_SL,28602,41238
u4_mem_reg\[1\]\[0\],DFFHQNx1_ASAP7_75t_SL,27576,38808
u4_mem_reg\[1\]\[10\],DFFHQNx1_ASAP7_75t_SL,27522,36108
u4_mem_reg\[1\]\[11\],DFFHQNx1_ASAP7_75t_SL,26928,40698
u4_mem_reg\[1\]\[12\],DFFHQNx1_ASAP7_75t_SL,27414,43128
u4_mem_reg\[1\]\[13\],DFFHQNx2_ASAP7_75t_SL,33570,43128
u4_mem_reg\[1\]\[14\],DFFHQNx1_ASAP7_75t_SL,27522,40158
u4_mem_reg\[1\]\[15\],DFFHQNx2_ASAP7_75t_SL,31464,43398
u4_mem_reg\[1\]\[16\],DFFHQNx1_ASAP7_75t_SL,31248,39078
u4_mem_reg\[1\]\[17\],DFFHQNx1_ASAP7_75t_SL,33624,43938
u4_mem_reg\[1\]\[18\],DFFHQNx1_ASAP7_75t_SL,31302,41238
u4_mem_reg\[1\]\[19\],DFFHQNx1_ASAP7_75t_SL,29250,35298
u4_mem_reg\[1\]\[1\],DFFHQNx1_ASAP7_75t_SL,27468,37458
u4_mem_reg\[1\]\[20\],DFFHQNx1_ASAP7_75t_SL,33030,38538
u4_mem_reg\[1\]\[21\],DFFHQNx1_ASAP7_75t_SL,34002,37728
u4_mem_reg\[1\]\[22\],DFFHQNx2_ASAP7_75t_SL,33624,40968
u4_mem_reg\[1\]\[23\],DFFHQNx2_ASAP7_75t_SL,33786,42318
u4_mem_reg\[1\]\[24\],DFFHQNx2_ASAP7_75t_SL,31950,38808
u4_mem_reg\[1\]\[25\],DFFHQNx1_ASAP7_75t_SL,33840,36918
u4_mem_reg\[1\]\[26\],DFFHQNx2_ASAP7_75t_SL,33570,41508
u4_mem_reg\[1\]\[27\],DFFHQNx2_ASAP7_75t_SL,32166,38268
u4_mem_reg\[1\]\[28\],DFFHQNx1_ASAP7_75t_SL,33354,35298
u4_mem_reg\[1\]\[29\],DFFHQNx2_ASAP7_75t_SL,31410,40698
u4_mem_reg\[1\]\[2\],DFFHQNx1_ASAP7_75t_SL,26820,42588
u4_mem_reg\[1\]\[30\],DFFHQNx2_ASAP7_75t_SL,33786,39888
u4_mem_reg\[1\]\[31\],DFFHQNx2_ASAP7_75t_SL,32652,37458
u4_mem_reg\[1\]\[3\],DFFHQNx1_ASAP7_75t_SL,27630,39078
u4_mem_reg\[1\]\[4\],DFFHQNx1_ASAP7_75t_SL,32976,42048
u4_mem_reg\[1\]\[5\],DFFHQNx1_ASAP7_75t_SL,28602,36108
u4_mem_reg\[1\]\[6\],DFFHQNx1_ASAP7_75t_SL,30060,40158
u4_mem_reg\[1\]\[7\],DFFHQNx1_ASAP7_75t_SL,33786,42858
u4_mem_reg\[1\]\[8\],DFFHQNx1_ASAP7_75t_SL,31140,43938
u4_mem_reg\[1\]\[9\],DFFHQNx2_ASAP7_75t_SL,27576,41778
